"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Lao PDR","LAO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.99126","","43.29166","","40.38053","43.43504","48.53837","","56.58013","59.51012","63.65893","68.93505","67.27818","67.37724","67.7739","67.23237","67.57173","69.91735","73.74953","76.29671","78.64609","81.70917","85.72018","91.57357","95.28582","99.71284","101.32902","101.65508","100.37615","102.21501","",
"Lebanon","LBN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.85183","103.31633","120.1399","115.41067","111.83269","103.32699","98.16402","90.89536","82.92237","80.47706","82.58789","85.7573","85.36918","87.85736","84.75204","81.19094","78.23687","70.64785","72.03409","71.87933","74.08368","",
"Liberia","LBR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","28.65187","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.86826","","61.33138","60.58365","","65.36292","","","58.98646","","","","",
"Libya","LBY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","42.82279","77.03163","68.18632","83.76061","102.77098","96.73055","99.94631","97.82539","92.37562","85.32679","87.37724","","93.5658","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","106.35471","101.50943","","","","","","123.87597","116.74521","","119.81424","","","","","","","","","105.34395","104.73744","103.99655","99.70972","106.80951","106.79929","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","79.29908","80.00721","80.37507","81.26753","81.71511","82.19294","83.35297","85.41341","85.76657","86.67194","87.4841","87.97932","88.3335","89.33827","90.3297","89.8357","90.78222","91.30839","91.39498","91.4003","91.44024","91.66718","92.86789","93.28474","93.83078","94.3879","94.93971","95.57165","96.52187","96.68069","97.58643","97.23352","99.12802","98.10259","96.22113","96.98603","98.03114","98.90919","98.75087","98.84206","98.83425","98.96976","99.68271","99.52536","99.96008","99.04481","98.66028","98.26824","",
"Least developed countries: UN classification","LDC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","34.10616","35.17418","35.43578","36.1306","36.69061","35.10045","36.04567","36.77032","37.42231","38.42475","39.67342","40.50637","42.7543","41.14034","41.4802","41.4549","41.26789","40.97959","41.9744","42.74379","42.61119","43.47291","42.9357","43.28725","44.01251","44.16552","44.81368","46.11849","47.21881","49.15171","51.18919","53.02265","54.66376","57.16757","58.59021","59.91299","61.72309","65.02327","65.3739","66.4875","67.89337","68.98691","70.29867","71.02129","71.87202","73.1183","",
"Low income","LIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","33.99915","33.56849","34.16697","34.60736","35.50012","36.93147","38.17642","39.87969","41.59262","42.73984","43.6451","45.109","46.31698","46.67668","49.0132","45.64899","45.16544","44.16955","42.87149","41.73207","42.95296","43.97077","43.71966","44.40244","43.34766","43.46099","44.01007","43.64568","43.85584","45.26262","45.92757","48.38321","50.54611","52.64091","54.0601","56.76418","58.99583","60.90896","63.82424","67.18009","66.79038","66.61218","67.01055","65.76167","66.12906","65.83868","65.8248","65.96014","",
"Liechtenstein","LIE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.38902","109.02062","","101.78117","102.86976","103.64964","94.59459","111.05398","100.74257","102.23881","","92.24806","105.74713","100.25189","","",
"Sri Lanka","LKA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","63.54953","","79.882","","73.10378","70.93029","42.35893","57.99822","74.69806","77.88265","85.09212","93.43303","87.24674","86.90782","90.15799","89.41625","90.06869","90.29374","","95.40269","97.42257","99.73904","99.18464","","","","","","97.30782","","","107.26385","112.58954","105.18564","","101.19216","100.22676","97.52647","92.57912","92.49631","99.09523","100.40672","97.56892","98.50863","98.01249","98.71413","100.64055","101.9329","",
"Lower middle income","LMC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","51.88642","51.98875","52.0858","52.79417","52.7718","53.54247","54.06631","54.83732","55.93722","56.67954","58.22406","59.83408","61.33984","62.93104","65.01573","66.98674","68.19408","69.06421","69.87046","70.55752","71.11487","71.3924","71.62583","72.62936","73.41848","74.05096","73.77583","73.62104","73.59007","73.5621","75.28947","76.20775","77.74551","79.94936","81.44967","83.09898","84.44978","85.55001","86.20897","87.51485","88.03077","88.00154","90.30036","91.48179","92.79508","93.18899","92.71052","93.06661","",
"Low & middle income","LMY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","69.57067","69.62891","70.05623","70.72035","71.02325","71.72772","72.4173","73.35812","74.16944","74.93372","75.91362","76.758","77.28825","77.84846","78.8565","79.25752","79.40285","79.25454","79.27027","78.84941","79.04362","79.28583","78.66354","79.43127","80.00362","79.36197","78.36459","78.14618","78.37351","78.68195","79.85331","80.73407","81.37647","82.12135","82.70109","83.58712","84.01757","85.57111","87.78514","89.0737","89.20227","88.65743","89.60514","89.66241","89.19248","88.67599","88.76708","89.36862","",
"Lesotho","LSO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","32.83239","36.51081","40.45581","49.67833","52.19874","48.72164","44.81392","45.2932","46.05067","46.13363","47.42982","47.92269","49.09217","49.60069","49.6492","50.14241","53.07332","56.0266","56.73682","59.26556","60.0139","62.64757","62.54391","64.89392","68.77741","66.44557","65.92179","66.10549","64.7368","63.18706","65.15441","66.04679","67.59966","69.42508","63.9807","80.51266","75.29841","72.37786","71.81511","73.54618","72.8154","72.47421","73.89132","75.18595","76.11793","78.91217","","",
"Late-demographic dividend","LTE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.52831","98.35597","98.96194","99.30965","97.00981","97.85458","98.90327","96.08505","93.18405","92.1547","92.81893","93.36174","94.14631","95.13492","94.72398","93.96437","92.96187","92.48023","92.34298","95.40357","100.82291","102.63675","103.16366","101.83947","100.83633","99.35374","95.3005","93.23972","95.17983","97.17751","",
"Lithuania","LTU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.30351","97.65048","99.32897","","96.84287","101.90319","102.72063","102.56753","101.36677","103.25766","102.04354","102.38199","104.21471","98.42683","99.07627","99.36398","99.09666","101.10349","101.388","100.75017","100.73502","101.88998","","",
"Luxembourg","LUX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","82.97514","82.8368","85.74376","84.37618","84.22151","","","","82.85838","","","","","","","","","","","","","","","","","","","","","","","","","","","84.32592","84.36893","85.73952","81.984","79.34347","78.88299","79.07543","","",
"Latvia","LVA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.87878","73.0153","87.05334","","93.50908","99.42995","100.46699","99.56718","101.00831","104.95696","102.00335","102.69388","101.66496","102.37862","101.09027","102.19276","99.76601","98.53287","99.41633","100.35784","100.01095","98.0601","","",
"Macao SAR, China","MAC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.02297","","96.41173","94.43325","","","","","","100.43417","98.21951","97.52493","96.60295","92.9768","96.43131","89.33102","94.47328","92.65755","92.69609","90.71866","92.25275","93.07952","94.65436","91.19086","95.01151","96.35359","101.64804","105.10949","",
"St. Martin (French part)","MAF","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","26.2208","25.90597","26.74421","27.40338","28.85392","31.33697","33.73941","37.05995","39.96649","42.29101","43.81458","46.63613","48.1019","49.60194","58.11836","56.38031","55.84149","51.90017","44.44957","50.71111","47.10167","45.70056","46.10826","46.25451","47.89886","48.6804","50.39764","53.50954","55.40525","58.27281","59.78904","62.11809","66.47255","73.98145","78.59829","82.35867","82.93103","81.64731","81.32937","85.33392","89.32061","97.89938","95.83514","96.03901","95.93863","94.76481","92.71408","",
"Monaco","MCO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.01312","","","","94.35631","97.78653","97.26115","97.1417","95.3809","96.22394","99.48995","98.03026","92.91347","91.37655","92.81584","91.9797","91.09963","89.63885","93.03944","91.96939","90.90861","89.78202","89.90565","",
"Madagascar","MDG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","27.01225","29.6399","29.21637","","31.74353","","","","","","","","","","","","","37.5362","35.40575","35.06271","33.7905","31.00875","31.90892","29.14634","28.91203","29.4962","","30.22362","33.51795","36.70574","36.19732","36.25742","40.09122","45.97765","58.28878","57.07948","61.22326","67.43195","73.94515","70.37509","70.69733","69.12875","67.96234","68.19926","68.65476","67.57843","","",
"Maldives","MDV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.17523","","","","177.84893","186.05463","182.04342","180.58557","139.89631","130.39648","","113.35671","120.33582","","","","","","95.64651","99.59847","94.67896","",
"Middle East & North Africa","MEA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","49.22854","49.17217","49.26827","51.17275","53.03854","56.26241","58.15484","60.57034","60.3109","56.66232","59.97652","63.57346","64.67538","66.21559","68.83593","73.19567","72.34196","72.30174","72.75678","73.16746","74.96374","75.74175","77.15299","78.55477","78.70773","80.38115","80.87486","81.22103","81.56261","81.87242","81.03228","82.76728","83.54918","85.03653","88.8147","89.95839","87.02306","88.30156","90.8204","90.20402","92.29367","93.0549","94.42786","91.69319","92.32195","91.7116","90.86003","91.09786","",
"Mexico","MEX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","68.49228","70.37808","75.99624","76.23579","80.31738","83.09709","84.40605","84.28368","85.04619","88.02501","86.35081","88.00828","88.75115","88.58224","88.36041","86.61977","86.3184","87.64145","88.58051","90.2368","93.20427","94.89245","94.91249","","94.93766","95.46411","95.94746","97.18852","96.93486","98.45136","98.83715","98.57848","98.48267","96.85586","94.41425","94.01768","94.07039","100.41058","104.45168","106.36774","101.78917","101.33267","","",
"Marshall Islands","MHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.52982","","","114.29641","103.66667","","110.17613","114.69428","116.97561","114.32638","109.12376","","99.7541","","","","","76.88581","","",
"Middle income","MIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","72.63359","72.71326","73.08044","73.74033","73.99785","74.66796","75.33004","76.21181","76.95321","77.69114","78.68708","79.4985","80.00419","80.61727","81.54682","82.33862","82.61101","82.62513","82.86175","82.62703","82.82788","83.06403","82.4495","83.28171","84.10266","83.43895","82.2954","81.98974","82.32082","82.53309","83.81567","84.64462","85.26617","86.00321","86.63148","87.42776","87.73867","89.36807","91.61454","92.70248","93.03458","92.52901","93.66576","94.03973","93.49488","93.00859","93.19539","93.94941","",
"Macedonia, FYR","MKD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.66309","94.65383","93.16254","95.7179","96.41503","100.07119","99.55412","96.17159","94.8504","96.16398","92.65185","91.78143","93.18821","91.71085","91.5907","91.76322","91.70373","","","","89.73341","90.13024","91.27798","","","",
"Mali","MLI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","10.05257","9.23434","9.6107","10.36502","","11.50674","13.81914","12.93356","13.63453","12.0615","11.61676","","11.82883","11.301","10.66622","9.79564","9.73041","9.40735","","","","","","","","","","","","31.02327","35.06623","35.95749","38.97694","40.76734","42.1615","47.19997","50.17939","52.8127","54.36558","57.4676","58.17671","54.46881","54.17443","53.13399","50.86188","50.98531","49.55763","",
"Malta","MLT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","109.06696","111.29233","105.5891","106.38001","93.76907","72.98791","95.4698","90.97278","100.38168","104.70866","118.16106","104.33031","100.85753","96.93494","103.08338","103.66268","108.34945","99.56777","101.2116","100.25476","98.53292","101.62811","104.97932","104.74952","100.64426","101.37895","100.22851","102.12578","104.77127","107.99639","106.3379","106.2753","103.73051","100.33708","95.90411","98.32636","95.28449","98.12915","92.24174","97.32866","99.6543","93.1305","96.44521","101.23301","99.28662","101.65017","","",
"Myanmar","MMR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","37.01799","35.20997","43.39842","40.95408","","","","","","","","","","","","","","","","","","","","","","","","","71.93445","78.24854","77.60894","78.67719","80.98034","82.9887","","87.46022","87.54249","88.27555","86.77792","86.46871","","","","86.58381","","87.12644","96.39292","",
"Middle East & North Africa (excluding high income)","MNA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","48.64212","48.61471","48.75617","50.85437","52.91353","56.36985","58.28821","60.9233","60.60492","56.61667","60.07689","63.78457","64.87988","66.45695","69.22134","73.93726","72.89542","72.74648","73.1812","73.51666","75.41462","76.20017","77.7255","79.12146","79.15016","80.94314","81.24504","81.4279","81.63983","81.8323","80.81376","82.69212","83.33436","84.78667","88.77238","89.89323","86.2981","87.38283","89.98053","89.11087","91.39847","92.15084","93.18149","89.91986","89.71898","89.09787","88.54332","88.82311","",
"Montenegro","MNE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.97549","99.61041","","","94.34349","90.42526","90.35243","",
"Mongolia","MNG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","95.70172","99.9234","99.36173","","","98.03922","","","","","","","","","","","","74.71464","79.64143","77.09678","88.64092","86.76555","86.95099","91.9655","99.35027","100.95662","97.77928","96.14891","","","","","","","","","","98.3301","93.59362","92.55074","",
"Northern Mariana Islands","MNP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","8.36892","","","","","","","","","35.00257","27.33424","32.40584","32.91753","44.27454","33.25866","26.32823","26.04765","27.25813","27.44776","25.50901","25.2035","25.47065","25.89396","","","","14.19392","16.35605","19.06736","22.33138","","29.06875","40.61596","40.02852","44.08338","56.38545","53.56146","57.19876","53.42409","50.90841","48.64401","48.10355","48.3696","","46.38424","",
"Mauritania","MRT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","10.13058","10.31216","11.90937","15.81285","18.97926","25.35591","","29.04618","","29.91711","32.23259","32.99987","38.44258","34.22319","28.80214","32.3879","31.20255","32.61692","32.15432","33.02717","33.7688","37.99804","43.32989","44.5213","","44.75858","42.39722","","","42.35222","43.37575","54.64205","","66.93709","","","67.97307","70.08631","67.29286","68.054","","68.18599","",
"Mauritius","MUS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","86.3255","80.83859","93.42437","125.32336","100.05133","102.70424","67.97723","113.64991","114.1379","109.69638","101.98876","97.50569","95.85963","93.85681","93.82466","97.42869","102.68891","102.79398","101.88956","98.338","99.16805","96.03674","97.48793","95.00874","97.42126","97.0626","94.78924","99.26861","98.43354","95.62267","97.34062","96.91483","100.48056","101.05705","98.159","",
"Malawi","MWI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","20.08007","21.28351","23.42466","27.70346","28.6464","30.51579","31.00789","33.4961","33.13682","32.92554","31.40248","32.54138","31.86342","31.8288","25.83949","26.90622","29.46734","32.85499","36.53161","38.75897","41.10145","53.15542","61.64388","","","62.38347","61.21455","62.43656","65.565","","57.47327","57.18704","56.68425","57.42871","61.86317","63.304","65.61491","68.07522","71.43014","76.70756","76.90217","","","","",
"Malaysia","MYS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","83.33338","","","","","","94.91883","92.00558","92.07487","95.65687","94.78735","93.46225","","93.01639","93.45846","91.19115","89.30254","90.78021","","94.08468","","","","","97.41435","95.0241","100.6183","","92.77301","93.47963","98.13938","103.74668","100.03707","98.20054","99.29029","99.93381","97.55587","100.29972","107.26717","103.9139","103.90051","103.37659","100.56138","99.15474","",
"North America","NAC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.87325","","71.98431","69.44772","77.68392","","96.00696","94.56827","91.11835","93.62542","92.18615","92.51084","84.99429","85.00283","81.99996","","78.51981","84.07171","80.99978","","85.36349","86.3781","","","","77.50206","",
"New Caledonia","NCL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","5.3108","6.46093","6.55176","6.47947","6.86166","7.51219","8.40388","10.24623","10.67202","13.72144","14.63413","16.92902","18.33868","19.97817","19.62975","21.67921","22.82986","","14.93885","16.34121","17.3218","18.13287","16.08347","","13.45525","13.8611","17.87711","18.85793","19.44073","18.38888","19.36399","21.08161","20.46479","26.62847","29.40302","32.19127","39.06159","37.64928","39.86164","39.72299","44.21907","47.81985","47.91381","57.86876","","71.62127","73.21435","",
"Nigeria","NGA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.12845","","","","79.94828","83.09251","91.09301","80.95788","69.78555","73.77266","73.76257","","","","","","","","",
"Nicaragua","NIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","25.33885","28.93746","29.44688","32.08946","30.31681","","","35.22083","34.81777","30.79257","34.52964","","31.3544","30.91877","29.32997","31.45047","38.53004","47.65681","48.34704","42.04791","39.55977","42.64164","44.89752","49.23765","54.56632","50.10791","","","","66.80137","65.69253","67.06709","75.32905","75.48331","76.94583","81.03081","80.9089","81.42753","80.595","","85.36539","","","","","","","","",
"Netherlands","NLD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","97.96949","95.91841","95.71656","94.58333","94.37259","94.69279","93.76338","92.59317","92.06522","92.79727","97.54097","99.49633","98.8557","97.05544","92.65478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","98.9877","99.34137","97.58239","97.95021","99.47064","99.88381","101.55362","101.75913","100.90919","98.85792","99.72508","100.64791","","100.30718","99.79716","97.32209","98.08267","96.27088","95.0076","95.122","99.90063","101.1969","99.98057","","","","","97.69038","97.63311","97.92279","101.54751","102.71236","103.50533","102.60324","100.05779","97.57623","97.81046","99.15657","101.25982","99.35865","97.66902","99.7706","101.05466","98.26277","97.96806","100.85543","","",
"Nepal","NPL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.88086","","","52.43548","57.59571","","","","","","","64.53402","67.28977","67.04637","72.10893","73.09776","73.33084","76.83591","77.84516","","79.29437","","","","102.13207","101.78421","103.7804","105.3747","109.77561","112.75775","",
"Nauru","NRU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.97318","","","","","","97.27273","","","","","94.88372","","112.4424","","120.42553","","",
"New Zealand","NZL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","102.15159","104.20764","106.13786","105.16178","102.15684","99.93632","99.2213","100.60518","101.6141","103.45796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","92.27539","92.35416","92.10019","92.29755","92.45021","92.9913","93.24202","94.08106","93.74141","93.28498","94.72344","94.83524","93.86691","93.8724","94.89261","94.85738","95.54734","95.39591","96.19409","94.75668","94.93608","94.94972","96.2065","96.1153","95.96592","96.06993","96.35411","96.29799","96.58201","96.86058","97.02145","97.79369","97.32099","97.54242","97.66026","97.33249","96.81237","97.40881","97.25237","96.8488","97.11218","97.3488","98.3025","98.1303","97.65694","97.56468","97.11664","97.10822","",
"Oman","OMN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","1.52195","4.23546","7.62115","16.82308","18.28863","23.83881","","","","36.40357","42.65456","41.83551","45.46317","48.03032","54.76463","61.92285","65.07015","","73.89675","","71.75537","74.24564","76.87855","79.30246","81.52995","83.85644","82.94362","84.4149","87.4705","89.46701","","","","","","96.07333","","97.08152","101.11443","96.25046","104.47761","100.50253","104.0378","107.64056","",
"Other small states","OSS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","58.58517","58.94172","59.84675","60.35253","62.14657","61.81614","60.79595","59.36719","60.53255","61.90568","61.52259","64.26679","64.39377","63.83734","63.03469","65.33551","68.12752","65.91004","65.97845","63.56578","66.40017","66.13252","66.13182","65.7706","66.8722","67.16484","68.65213","70.26247","73.34814","74.68927","75.21378","76.68764","77.48303","78.05865","77.27478","76.4063","78.05198","78.14914","78.78023","78.59029","78.95907","79.23411","80.45587","81.00216","78.48504","79.04772","79.1514","78.57359","",
"Pakistan","PAK","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.34849","63.61694","63.857","63.93785","65.02461","69.1819","67.93753","72.18123","72.92186","73.47147","","71.34553","","",
"Panama","PAN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","64.36025","68.60134","72.65161","78.4636","81.14236","84.7321","97.88743","94.32609","91.61381","90.38116","85.8419","83.76689","81.9618","83.08289","79.16109","80.63293","80.77346","81.15222","79.51709","80.8427","","","","","","","","","","89.80644","92.05299","92.33689","92.7702","","93.41257","92.94553","90.40969","94.59897","97.71891","97.71414","93.93404","98.4974","100.55016","99.52673","96.66994","","","","",
"Peru","PER","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","63.81936","","","64.77767","67.90094","69.20544","75.13364","81.51117","80.32278","80.34115","79.10524","78.14256","","","","83.24869","","","","","","","","87.30782","","88.91474","","","97.70431","102.64685","101.27117","96.8509","96.78271","102.07601","102.33273","102.60042","103.61074","105.87557","104.88213","101.93239","103.35593","99.77337","94.00942","95.14781","95.90407","99.44596","102.78095","95.20809","",
"Philippines","PHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","85.78681","","90.04899","90.78701","89.17316","86.95142","86.2511","85.63164","87.13304","89.23535","","","","","","","","84.64189","86.40971","","100.3428","94.39285","94.94994","93.66018","93.48595","91.07643","90.89815","91.83446","91.61971","","","","","99.32071","101.34768","104.01241","","",
"Palau","PLW","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.45026","","","","","","","","","108.82353","95.90164","","","","",
"Papua New Guinea","PNG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.40639","46.62087","46.07475","44.48899","42.36585","42.93888","","48.3494","48.1405","49.33853","47.70535","48.89267","","52.5302","53.28902","54.56259","56.32761","","","","","","","","","","","74.76782","","79.28173","","",
"Poland","POL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","94.30488","93.04782","92.21012","95.40393","97.12287","100.57151","100.40017","98.47723","96.86467","96.06841","94.36728","94.06056","94.93168","93.85126","95.84606","97.16873","98.78221","100.09891","100.91916","97.82297","96.13199","97.17109","99.2503","95.6775","95.2014","98.00289","99.14728","97.39181","96.58648","95.70695","97.54382","97.13737","97.95063","98.02671","94.6327","93.3957","93.15292","","92.92282","93.53063","93.64822","94.41447","96.08846","96.0194","98.75548","100.16309","","",
"Pre-demographic dividend","PRE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","43.70774","43.79759","44.50615","45.23807","45.92594","47.3134","48.16572","50.12806","51.82404","53.82596","54.62362","55.54008","56.16475","56.21512","58.50135","55.85927","55.58441","54.54093","53.82051","52.66786","53.51247","54.26967","53.6387","54.59539","53.74755","53.83427","54.31171","54.08442","53.67093","54.32795","54.54279","56.19993","57.48485","58.47752","59.72845","61.49868","64.2649","64.08702","64.5126","67.40712","66.5351","67.46023","68.40226","68.76299","68.95725","68.97705","68.96986","68.97588","",
"Puerto Rico","PRI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2319","","","",
"Korea, Dem. People’s Rep.","PRK","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.29083","","","","","","","","","",
"Portugal","PRT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","55.79324","59.44519","65.52451","71.89278","66.15205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
